filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_13538_Floor-1.npz,high_quality_architectural/13538/Floor-1,2,"0,1,2,4,8",5,23844,23844,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13549_Floor-1.npz,high_quality_architectural/13549/Floor-1,0,"0,8",2,7004,7004,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13550_Floor-1.npz,high_quality_architectural/13550/Floor-1,3,"0,1,2,4,5,6,8",7,18740,18740,256x256,256x256,True,kept,True,,
high_quality_architectural_13550_Floor-2.npz,high_quality_architectural/13550/Floor-2,5,"0,3,4,5,8",5,14615,14615,256x256,256x256,True,kept,True,,
high_quality_architectural_13552_Floor-1.npz,high_quality_architectural/13552/Floor-1,13,"0,1,2,4,5,7,8",7,30205,30205,256x256,256x256,True,kept,True,,
high_quality_architectural_13553_Floor-1.npz,high_quality_architectural/13553/Floor-1,10,"0,1,2,3,4,5,7,8",8,35379,35379,256x256,256x256,True,kept,True,,
high_quality_architectural_13554_Floor-1.npz,high_quality_architectural/13554/Floor-1,16,"0,1,2,3,4,5,7,8",8,27329,27329,256x256,256x256,True,kept,True,,
high_quality_architectural_13556_Floor-1.npz,high_quality_architectural/13556/Floor-1,6,"0,1,2,3,4,5,8",7,49240,49240,256x256,256x256,True,kept,True,,
high_quality_architectural_13565_Floor-1.npz,high_quality_architectural/13565/Floor-1,1,"0,5,8",3,1270,1270,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13565_Floor-2.npz,high_quality_architectural/13565/Floor-2,9,"0,1,2,3,4,5,6,7,8",9,23921,23921,256x256,256x256,True,kept,True,,
high_quality_architectural_13568_Floor-1.npz,high_quality_architectural/13568/Floor-1,3,"0,1,2,4,5,7,8",7,15352,15352,256x256,256x256,True,kept,True,,
high_quality_architectural_13568_Floor-2.npz,high_quality_architectural/13568/Floor-2,4,"0,3,4,8",4,12026,12026,256x256,256x256,True,kept,True,,
high_quality_architectural_13573_Floor-1.npz,high_quality_architectural/13573/Floor-1,2,"0,1,2,3,5,8",6,27063,27063,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13575_Floor-1.npz,high_quality_architectural/13575/Floor-1,11,"0,1,2,3,4,5,7,8",8,29894,29894,256x256,256x256,True,kept,True,,
high_quality_architectural_13578_Floor-1.npz,high_quality_architectural/13578/Floor-1,11,"0,1,2,3,4,5,6,7,8",9,23386,23386,256x256,256x256,True,kept,True,,
high_quality_architectural_13579_Floor-1.npz,high_quality_architectural/13579/Floor-1,3,"0,3,4,5,8",5,20328,20328,256x256,256x256,True,kept,True,,
high_quality_architectural_1357_Floor-1.npz,high_quality_architectural/1357/Floor-1,3,"0,1,7,8",4,15009,15009,256x256,256x256,True,kept,True,,
high_quality_architectural_13580_Floor-1.npz,high_quality_architectural/13580/Floor-1,3,"0,1,2,3,5,7,8",7,26474,26474,256x256,256x256,True,kept,True,,
high_quality_architectural_13583_Floor-1.npz,high_quality_architectural/13583/Floor-1,5,"0,1,2,3,4,5,8",7,29098,29098,256x256,256x256,True,kept,True,,
high_quality_architectural_13590_Floor-1.npz,high_quality_architectural/13590/Floor-1,11,"0,1,2,3,4,5,7,8",8,35275,35275,256x256,256x256,True,kept,True,,
high_quality_architectural_13594_Floor-1.npz,high_quality_architectural/13594/Floor-1,7,"0,1,3,4,5,7,8",7,24528,24528,256x256,256x256,True,kept,True,,
high_quality_architectural_1359_Floor-1.npz,high_quality_architectural/1359/Floor-1,1,"0,4,8",3,5171,5171,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1359_Floor-2.npz,high_quality_architectural/1359/Floor-2,4,"0,2,4,5,8",5,6238,6238,256x256,256x256,True,kept,True,,
high_quality_architectural_13600_Floor-1.npz,high_quality_architectural/13600/Floor-1,3,"0,1,2,3,4,5,8",7,35939,35939,256x256,256x256,True,kept,True,,
high_quality_architectural_13607_Floor-1.npz,high_quality_architectural/13607/Floor-1,5,"0,1,2,4,5,7,8",7,23997,23997,256x256,256x256,True,kept,True,,
high_quality_architectural_13612_Floor-1.npz,high_quality_architectural/13612/Floor-1,3,"0,1,2,4,5,6,7,8",8,14444,14444,256x256,256x256,True,kept,True,,
high_quality_architectural_13612_Floor-2.npz,high_quality_architectural/13612/Floor-2,3,"0,2,3,4,8",5,8516,8516,256x256,256x256,True,kept,True,,
high_quality_architectural_13614_Floor-1.npz,high_quality_architectural/13614/Floor-1,7,"0,1,2,3,4,5,7,8",8,38417,38417,256x256,256x256,True,kept,True,,
high_quality_architectural_13619_Floor-1.npz,high_quality_architectural/13619/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,28929,28929,256x256,256x256,True,kept,True,,
high_quality_architectural_1361_Floor-1.npz,high_quality_architectural/1361/Floor-1,4,"0,1,2,5,8",5,44709,44709,256x256,256x256,True,kept,True,,
high_quality_architectural_13620_Floor-1.npz,high_quality_architectural/13620/Floor-1,1,"0,1,2,8",4,15669,15669,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13622_Floor-1.npz,high_quality_architectural/13622/Floor-1,5,"0,1,2,3,4,5,7,8",8,33625,33625,256x256,256x256,True,kept,True,,
high_quality_architectural_13623_Floor-1.npz,high_quality_architectural/13623/Floor-1,3,"0,1,2,3,4,5,8",7,38663,38663,256x256,256x256,True,kept,True,,
high_quality_architectural_13624_Floor-1.npz,high_quality_architectural/13624/Floor-1,3,"0,1,2,4,5,8",6,29385,29385,256x256,256x256,True,kept,True,,
high_quality_architectural_13626_Floor-1.npz,high_quality_architectural/13626/Floor-1,11,"0,1,2,3,4,5,7,8",8,14833,14833,256x256,256x256,True,kept,True,,
high_quality_architectural_13626_Floor-2.npz,high_quality_architectural/13626/Floor-2,6,"0,3,4,5,8",5,7605,7605,256x256,256x256,True,kept,True,,
high_quality_architectural_13627_Floor-1.npz,high_quality_architectural/13627/Floor-1,2,"0,1,2,3,5,8",6,24682,24682,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13629_Floor-1.npz,high_quality_architectural/13629/Floor-1,8,"0,1,2,3,4,5,7,8",8,37930,37930,256x256,256x256,True,kept,True,,
high_quality_architectural_13635_Floor-1.npz,high_quality_architectural/13635/Floor-1,7,"0,1,2,4,7,8",6,34321,34321,256x256,256x256,True,kept,True,,
high_quality_architectural_13638_Floor-1.npz,high_quality_architectural/13638/Floor-1,2,"0,4,5,8",4,16636,16636,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13639_Floor-1.npz,high_quality_architectural/13639/Floor-1,9,"0,2,3,4,5,7,8",7,15463,15463,256x256,256x256,True,kept,True,,
high_quality_architectural_13639_Floor-2.npz,high_quality_architectural/13639/Floor-2,4,"0,3,4,5,7,8",6,7910,7910,256x256,256x256,True,kept,True,,
high_quality_architectural_13640_Floor-1.npz,high_quality_architectural/13640/Floor-1,1,"0,1,2,5,8",5,31784,31784,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13643_Floor-1.npz,high_quality_architectural/13643/Floor-1,4,"0,1,2,3,4,5,6,7,8",9,16843,16843,256x256,256x256,True,kept,True,,
high_quality_architectural_13643_Floor-2.npz,high_quality_architectural/13643/Floor-2,4,"0,3,4,7,8",5,12090,12090,256x256,256x256,True,kept,True,,
high_quality_architectural_13644_Floor-1.npz,high_quality_architectural/13644/Floor-1,6,"0,1,2,3,4,5,7,8",8,30399,30399,256x256,256x256,True,kept,True,,
high_quality_architectural_13645_Floor-1.npz,high_quality_architectural/13645/Floor-1,5,"0,1,2,3,4,5,7,8",8,42058,42058,256x256,256x256,True,kept,True,,
high_quality_architectural_13647_Floor-1.npz,high_quality_architectural/13647/Floor-1,2,"0,1,2,4,5,8",6,41952,41952,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13648_Floor-1.npz,high_quality_architectural/13648/Floor-1,2,"0,1,4,5,8",5,25790,25790,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1364_Floor-1.npz,high_quality_architectural/1364/Floor-1,4,"0,1,2,4,7,8",6,33532,33532,256x256,256x256,True,kept,True,,
high_quality_architectural_13650_Floor-1.npz,high_quality_architectural/13650/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,16211,16211,256x256,256x256,True,kept,True,,
high_quality_architectural_13650_Floor-2.npz,high_quality_architectural/13650/Floor-2,5,"0,3,4,5,8",5,6957,6957,256x256,256x256,True,kept,True,,
high_quality_architectural_13654_Floor-1.npz,high_quality_architectural/13654/Floor-1,8,"0,1,2,3,4,5,7,8",8,24923,24923,256x256,256x256,True,kept,True,,
high_quality_architectural_13659_Floor-1.npz,high_quality_architectural/13659/Floor-1,0,"0,8",2,7331,7331,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1365_Floor-1.npz,high_quality_architectural/1365/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,45087,45087,256x256,256x256,True,kept,True,,
high_quality_architectural_13661_Floor-1.npz,high_quality_architectural/13661/Floor-1,5,"0,1,2,4,5,6,7,8",8,41510,41510,256x256,256x256,True,kept,True,,
high_quality_architectural_13662_Floor-1.npz,high_quality_architectural/13662/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,26058,26058,256x256,256x256,True,kept,True,,
high_quality_architectural_13664_Floor-1.npz,high_quality_architectural/13664/Floor-1,10,"0,1,2,3,4,5,7,8",8,33515,33515,256x256,256x256,True,kept,True,,
high_quality_architectural_13666_Floor-1.npz,high_quality_architectural/13666/Floor-1,6,"0,1,2,3,7,8",6,15798,15798,256x256,256x256,True,kept,True,,
high_quality_architectural_13668_Floor-1.npz,high_quality_architectural/13668/Floor-1,6,"0,1,3,4,5,6,7,8",8,24830,24830,256x256,256x256,True,kept,True,,
high_quality_architectural_1366_Floor-1.npz,high_quality_architectural/1366/Floor-1,11,"0,1,2,3,4,5,7,8",8,34755,34755,256x256,256x256,True,kept,True,,
high_quality_architectural_13672_Floor-1.npz,high_quality_architectural/13672/Floor-1,8,"0,1,2,3,4,5,7,8",8,23903,23903,256x256,256x256,True,kept,True,,
high_quality_architectural_13673_Floor-1.npz,high_quality_architectural/13673/Floor-1,5,"0,1,2,3,4,5,7,8",8,24168,24168,256x256,256x256,True,kept,True,,
high_quality_architectural_13680_Floor-1.npz,high_quality_architectural/13680/Floor-1,1,"0,1,2,8",4,26468,26468,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13684_Floor-1.npz,high_quality_architectural/13684/Floor-1,6,"0,1,2,3,4,5,7,8",8,40409,40409,256x256,256x256,True,kept,True,,
high_quality_architectural_13688_Floor-1.npz,high_quality_architectural/13688/Floor-1,3,"0,1,2,3,8",5,39438,39438,256x256,256x256,True,kept,True,,
high_quality_architectural_1368_Floor-1.npz,high_quality_architectural/1368/Floor-1,11,"0,1,2,3,4,5,7,8",8,35188,35188,256x256,256x256,True,kept,True,,
high_quality_architectural_13697_Floor-1.npz,high_quality_architectural/13697/Floor-1,5,"0,4,5,7,8",5,7175,7175,256x256,256x256,True,kept,True,,
high_quality_architectural_13702_Floor-1.npz,high_quality_architectural/13702/Floor-1,2,"0,1,2,3,8",5,31654,31654,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13704_Floor-1.npz,high_quality_architectural/13704/Floor-1,6,"0,1,2,3,4,5,7,8",8,36239,36239,256x256,256x256,True,kept,True,,
high_quality_architectural_13706_Floor-1.npz,high_quality_architectural/13706/Floor-1,6,"0,1,3,4,5,6,7,8",8,25531,25531,256x256,256x256,True,kept,True,,
high_quality_architectural_13710_Floor-1.npz,high_quality_architectural/13710/Floor-1,15,"0,2,4,5,7,8",6,29516,29516,256x256,256x256,True,kept,True,,
high_quality_architectural_13711_Floor-1.npz,high_quality_architectural/13711/Floor-1,12,"0,1,2,3,4,5,7,8",8,31036,31036,256x256,256x256,True,kept,True,,
high_quality_architectural_13717_Floor-1.npz,high_quality_architectural/13717/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,7686,7686,256x256,256x256,True,kept,True,,
high_quality_architectural_13717_Floor-2.npz,high_quality_architectural/13717/Floor-2,3,"0,3,5,8",4,5789,5789,256x256,256x256,True,kept,True,,
high_quality_architectural_13720_Floor-1.npz,high_quality_architectural/13720/Floor-1,2,"0,1,2,5,8",5,35171,35171,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13722_Floor-1.npz,high_quality_architectural/13722/Floor-1,5,"0,1,3,4,5,7,8",7,21217,21217,256x256,256x256,True,kept,True,,
high_quality_architectural_13723_Floor-1.npz,high_quality_architectural/13723/Floor-1,6,"0,1,2,3,4,5,7,8",8,38425,38425,256x256,256x256,True,kept,True,,
high_quality_architectural_1372_Floor-1.npz,high_quality_architectural/1372/Floor-1,2,"0,1,2,4,8",5,29754,29754,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13730_Floor-1.npz,high_quality_architectural/13730/Floor-1,4,"0,1,2,3,4,5,8",7,20718,20718,256x256,256x256,True,kept,True,,
high_quality_architectural_13733_Floor-1.npz,high_quality_architectural/13733/Floor-1,1,"0,1,5,8",4,15158,15158,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13734_Floor-1.npz,high_quality_architectural/13734/Floor-1,1,"0,1,2,5,8",5,25422,25422,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13735_Floor-1.npz,high_quality_architectural/13735/Floor-1,7,"0,1,2,3,4,5,7,8",8,21863,21863,256x256,256x256,True,kept,True,,
high_quality_architectural_13736_Floor-1.npz,high_quality_architectural/13736/Floor-1,1,"0,3,8",3,13793,13793,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13737_Floor-1.npz,high_quality_architectural/13737/Floor-1,2,"0,1,2,3,8",5,33109,33109,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13738_Floor-1.npz,high_quality_architectural/13738/Floor-1,5,"0,1,2,3,4,5,7,8",8,34190,34190,256x256,256x256,True,kept,True,,
high_quality_architectural_13740_Floor-1.npz,high_quality_architectural/13740/Floor-1,7,"0,1,2,3,4,5,7,8",8,31895,31895,256x256,256x256,True,kept,True,,
high_quality_architectural_13746_Floor-1.npz,high_quality_architectural/13746/Floor-1,6,"0,1,2,4,8",5,43000,43000,256x256,256x256,True,kept,True,,
high_quality_architectural_13755_Floor-1.npz,high_quality_architectural/13755/Floor-1,7,"0,1,2,3,4,5,7,8",8,41464,41464,256x256,256x256,True,kept,True,,
high_quality_architectural_13761_Floor-1.npz,high_quality_architectural/13761/Floor-1,2,"0,1,4,5,8",5,28009,28009,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13762_Floor-1.npz,high_quality_architectural/13762/Floor-1,9,"0,1,2,3,4,5,7,8",8,27120,27120,256x256,256x256,True,kept,True,,
high_quality_architectural_13764_Floor-1.npz,high_quality_architectural/13764/Floor-1,5,"0,1,2,4,5,6,7,8",8,28622,28622,256x256,256x256,True,kept,True,,
high_quality_architectural_13765_Floor-1.npz,high_quality_architectural/13765/Floor-1,11,"0,1,2,3,4,5,6,7,8",9,31090,31090,256x256,256x256,True,kept,True,,
high_quality_architectural_13766_Floor-1.npz,high_quality_architectural/13766/Floor-1,5,"0,1,2,3,4,8",6,30775,30775,256x256,256x256,True,kept,True,,
high_quality_architectural_13767_Floor-1.npz,high_quality_architectural/13767/Floor-1,4,"0,1,2,3,4,7,8",7,30278,30278,256x256,256x256,True,kept,True,,
high_quality_architectural_13769_Floor-1.npz,high_quality_architectural/13769/Floor-1,2,"0,1,2,4,7,8",6,44413,44413,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1376_Floor-1.npz,high_quality_architectural/1376/Floor-1,5,"0,1,2,3,4,5,8",7,44242,44242,256x256,256x256,True,kept,True,,
high_quality_architectural_13772_Floor-1.npz,high_quality_architectural/13772/Floor-1,12,"0,2,3,4,5,7,8",7,33979,33979,256x256,256x256,True,kept,True,,
high_quality_architectural_13781_Floor-1.npz,high_quality_architectural/13781/Floor-1,2,"0,1,3,5,8",5,19063,19063,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13787_Floor-1.npz,high_quality_architectural/13787/Floor-1,5,"0,1,2,4,5,8",6,41245,41245,256x256,256x256,True,kept,True,,
high_quality_architectural_13789_Floor-1.npz,high_quality_architectural/13789/Floor-1,2,"0,1,4,8",4,15949,15949,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13790_Floor-1.npz,high_quality_architectural/13790/Floor-1,7,"0,1,2,3,4,6,7,8",8,27613,27613,256x256,256x256,True,kept,True,,
high_quality_architectural_13791_Floor-1.npz,high_quality_architectural/13791/Floor-1,5,"0,1,2,3,4,5,7,8",8,25289,25289,256x256,256x256,True,kept,True,,
high_quality_architectural_13793_Floor-1.npz,high_quality_architectural/13793/Floor-1,4,"0,1,2,3,4,5,8",7,29680,29680,256x256,256x256,True,kept,True,,
high_quality_architectural_13794_Floor-1.npz,high_quality_architectural/13794/Floor-1,1,"0,1,2,3,8",5,29833,29833,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13795_Floor-1.npz,high_quality_architectural/13795/Floor-1,2,"0,1,3,5,8",5,22452,22452,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13797_Floor-1.npz,high_quality_architectural/13797/Floor-1,4,"0,1,2,3,4,7,8",7,40774,40774,256x256,256x256,True,kept,True,,
high_quality_architectural_13800_Floor-1.npz,high_quality_architectural/13800/Floor-1,16,"0,1,2,3,4,5,7,8",8,33997,33997,256x256,256x256,True,kept,True,,
high_quality_architectural_13802_Floor-1.npz,high_quality_architectural/13802/Floor-1,0,"0,8",2,1069,1069,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13802_Floor-2.npz,high_quality_architectural/13802/Floor-2,5,"0,1,2,3,4,5,7,8",8,13174,13174,256x256,256x256,True,kept,True,,
high_quality_architectural_13802_Floor-3.npz,high_quality_architectural/13802/Floor-3,2,"0,3,8",3,12411,12411,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_13805_Floor-1.npz,high_quality_architectural/13805/Floor-1,8,"0,1,2,3,4,5,7,8",8,39788,39788,256x256,256x256,True,kept,True,,
high_quality_architectural_13806_Floor-1.npz,high_quality_architectural/13806/Floor-1,9,"0,1,2,3,4,5,7,8",8,40131,40131,256x256,256x256,True,kept,True,,
high_quality_architectural_13809_Floor-1.npz,high_quality_architectural/13809/Floor-1,11,"0,1,2,3,4,5,7,8",8,39179,39179,256x256,256x256,True,kept,True,,
high_quality_architectural_13810_Floor-1.npz,high_quality_architectural/13810/Floor-1,9,"0,1,2,3,4,5,7,8",8,29658,29658,256x256,256x256,True,kept,True,,
high_quality_architectural_13811_Floor-1.npz,high_quality_architectural/13811/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,30204,30204,256x256,256x256,True,kept,True,,
high_quality_architectural_13814_Floor-1.npz,high_quality_architectural/13814/Floor-1,3,"0,1,2,4,5,7,8",7,21779,21779,256x256,256x256,True,kept,True,,
high_quality_architectural_13816_Floor-1.npz,high_quality_architectural/13816/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,33223,33223,256x256,256x256,True,kept,True,,
high_quality_architectural_13817_Floor-1.npz,high_quality_architectural/13817/Floor-1,4,"0,1,2,3,4,7,8",7,32513,32513,256x256,256x256,True,kept,True,,
high_quality_architectural_13818_Floor-1.npz,high_quality_architectural/13818/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,21144,21144,256x256,256x256,True,kept,True,,
high_quality_architectural_13819_Floor-1.npz,high_quality_architectural/13819/Floor-1,6,"0,1,2,4,5,7,8",7,17323,17323,256x256,256x256,True,kept,True,,
high_quality_architectural_13819_Floor-2.npz,high_quality_architectural/13819/Floor-2,7,"0,3,4,5,7,8",6,14558,14558,256x256,256x256,True,kept,True,,
